threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.2,1.2,8,11,0.05,0.55,105,0.002,0.0,6.0,0.8564239054452834,0.4525074846064398,0.8547079541319423,0.30771857997859114,393.6
0.25,1.4,7,17,0.35,0.25,165,0.003,0.002,2.0,0.8561186901581881,0.4555215995688783,0.8235225437821156,0.3148423578845125,640.8
0.35,1.6,9,15,0.45,0.45,60,0.002,0.002,1.0,0.8562066229030302,0.4557205850492296,0.7096278765256863,0.3356581288433292,431.0
0.3,1.2,9,13,0.45,0.35,105,0.001,0.001,3.5,0.8566929171564492,0.45319519310310585,0.6734474865438096,0.3415390412446297,491.8
0.2,1.4,7,15,0.3,0.45,165,0.004,0.003,1.0,0.8561152382698858,0.44536175550766394,0.8866774484256823,0.297376384800813,481.8
0.3,1.0,9,7,0.4,0.4,150,0.001,0.003,2.5,0.8563716115721667,0.43003601614212783,0.5367898369316244,0.3587608080105892,446.6
0.3,1.0,5,9,0.2,0.5,120,0.015,0.001,3.5,0.8565190349966372,0.43194475869972226,0.5423556590101917,0.3589112563548032,591.2
0.2,1.0,7,15,0.15,0.5,30,0.0005,0.003,2.5,0.8564289222025361,0.45672708625577474,0.8122467948203758,0.31768643198419716,521.0
0.2,1.2,8,9,0.4,0.3,60,0.01,0.003,5.0,0.8566016380643481,0.4527656775950897,0.8552069860909197,0.3078931129078101,488.2
0.3,1.6,7,5,0.05,0.4,105,0.0005,0.002,2.0,0.8561741380154284,0.4566204078423869,0.7901958822032984,0.32109220131260396,543.2
0.15,1.0,9,11,0.2,0.5,90,0.002,0.0,5.0,0.8564642974774076,0.44490593968887804,0.8921009482294767,0.2963582406248074,337.0
0.35,1.8,6,9,0.1,0.25,90,0.004,0.003,3.5,0.8559913583634964,0.45730265125289177,0.7566554443681351,0.32768735845621033,706.6
0.3,1.2,6,19,0.3,0.4,60,0.01,0.0,2.0,0.8563089468893761,0.45359517814347045,0.6810118046764926,0.34007250565839764,600.6
0.2,1.2,5,5,0.45,0.35,45,0.008,0.0,5.0,0.8565308417600942,0.45276772275662036,0.8565631093228093,0.3077185431395542,675.4
0.25,1.8,8,5,0.05,0.3,30,0.0005,0.0,5.0,0.8567095033400545,0.44845320240420505,0.8798266769849679,0.3009236141846239,655.0
0.3,1.6,4,21,0.25,0.6,60,0.003,0.0,2.5,0.8562526611438237,0.458082130815917,0.7947634621109279,0.32178518014294577,781.0
0.3,1.0,9,21,0.25,0.35,120,0.001,0.004,1.0,0.8564299675511065,0.43095440954148534,0.5387877727620782,0.35911678006752856,332.8
0.25,1.0,4,19,0.2,0.4,90,0.003,0.002,5.0,0.8562698815967437,0.45594617475904514,0.7177629097813268,0.33410247308742985,798.2
0.25,1.2,4,21,0.4,0.4,135,0.008,0.001,0.5,0.8564217013284022,0.4575029862665076,0.7844158764329948,0.3229344014378387,835.2
0.15,1.0,4,19,0.15,0.3,150,0.001,0.0,2.5,0.8564422745282696,0.44502384594099115,0.8906022990051193,0.2966356809630268,830.8
0.2,1.6,6,13,0.4,0.25,45,0.002,0.0,2.5,0.8560344606251507,0.43832193397388447,0.9121536194395572,0.28848029378322343,736.8
0.25,1.4,7,7,0.1,0.25,30,0.002,0.001,3.5,0.8559596870604697,0.45553719166800744,0.8246643305339976,0.3146942908496694,555.0
0.25,1.6,8,13,0.1,0.5,105,0.002,0.0,5.0,0.8564044437112944,0.4519230804176894,0.8556351497566974,0.3070570458237315,457.4
0.3,1.6,6,17,0.4,0.55,60,0.001,0.001,0.5,0.85643140045952,0.45743643100146797,0.7900535344638138,0.321925027584369,551.0
0.2,1.0,7,19,0.4,0.35,165,0.01,0.002,0.5,0.8565951762361953,0.45738029318458684,0.8081795201073184,0.3189526047843526,491.4
0.2,1.6,7,7,0.35,0.6,30,0.001,0.002,3.5,0.8564484839906165,0.439400091400027,0.9107978272489223,0.2895517314814239,525.6
0.15,1.8,9,11,0.3,0.3,120,0.003,0.003,3.5,0.856690388996584,0.4166124780099759,0.9618924915514452,0.2658901683036687,567.4
0.3,1.2,8,5,0.05,0.35,150,0.015,0.003,1.5,0.8565508496267784,0.4534782766958555,0.6782284352723947,0.34065820159366184,413.8
0.15,1.6,6,11,0.3,0.45,30,0.003,0.004,5.0,0.8563674898712363,0.42079612147655343,0.9541853418497516,0.269921969119082,607.8
0.3,1.2,4,19,0.4,0.6,45,0.015,0.003,3.5,0.8562954801427519,0.4535148824587504,0.6836523170468676,0.33932785111574876,781.4
0.15,1.6,9,5,0.1,0.55,120,0.0005,0.004,0.5,0.8564171105114287,0.421769396320207,0.9529720247221608,0.27081719713693336,367.2
0.15,1.8,8,13,0.45,0.4,135,0.008,0.002,0.5,0.8563766222020666,0.41735427185310686,0.9599657295907337,0.26664642194926735,595.0
0.2,1.6,6,21,0.4,0.5,135,0.001,0.0,2.0,0.8563919906691713,0.439472839784003,0.9112258890558526,0.28957213208782295,540.4
0.15,1.4,6,13,0.45,0.5,45,0.0005,0.001,6.0,0.8565985662919804,0.4271918469748635,0.9402700736414003,0.2763856440416306,525.4
0.2,1.6,4,13,0.2,0.4,45,0.01,0.001,6.0,0.8563923533397017,0.4394151815274784,0.9111545878625507,0.28952644045618675,903.8
0.2,1.4,4,17,0.05,0.3,135,0.015,0.004,1.5,0.8562426412133309,0.4450303970537745,0.8876051024152515,0.2969704189242865,800.8
0.3,1.0,8,5,0.45,0.55,165,0.015,0.004,1.5,0.856378386473026,0.4300077938990727,0.5402152226519817,0.3571911062309111,399.6
0.35,1.2,9,9,0.1,0.55,165,0.008,0.004,5.0,0.8565208268705827,0.42001937227979547,0.49554283508314106,0.36455608602400247,378.0
0.3,1.8,9,11,0.25,0.55,105,0.004,0.003,1.5,0.8562435565673262,0.4563637363032796,0.8199544538163073,0.31617652845426114,483.2
0.2,1.6,8,21,0.25,0.5,150,0.003,0.001,2.0,0.8563859935929605,0.44022185732174696,0.9117254557737796,0.29016943475895934,458.6
0.35,1.4,9,15,0.15,0.35,150,0.008,0.0,3.5,0.8566937605224624,0.4462891990032844,0.624635759127253,0.34719917992577665,439.2
0.35,1.6,8,17,0.45,0.45,120,0.0005,0.004,1.0,0.8563832385526424,0.4555371093504836,0.7063453987684756,0.3361844457687191,535.4
0.15,1.6,5,5,0.05,0.4,90,0.002,0.002,2.5,0.8563583712256934,0.4208576226334178,0.9535432491393564,0.2700216524339008,739.4
0.2,1.0,9,13,0.2,0.25,105,0.015,0.0,2.0,0.8560930898471867,0.4560869375895125,0.8116049058276756,0.3171706131328327,460.2
0.35,1.6,5,21,0.25,0.25,120,0.01,0.003,3.5,0.855852820399248,0.45566676768791503,0.7095566517265202,0.3356152326408638,821.4
0.35,1.0,4,13,0.2,0.6,75,0.008,0.004,2.0,0.856312885154012,0.33270106420208234,0.28844727136699405,0.3930772715863753,709.2
0.2,1.4,7,9,0.1,0.35,60,0.001,0.003,0.5,0.8566494682543242,0.4459810243477637,0.8886755370444076,0.29769560292778996,600.4
0.3,1.4,8,13,0.15,0.35,165,0.004,0.0,3.5,0.856768170115658,0.4581836897780048,0.7422402020064665,0.33138626762209544,505.2
0.3,1.2,4,9,0.3,0.25,165,0.004,0.003,3.5,0.8559813506277736,0.45228434495699316,0.6755879229020196,0.33994909718447053,980.4
0.15,1.4,8,11,0.15,0.3,150,0.002,0.003,5.0,0.8566394737598786,0.42698881419704227,0.9421968101373999,0.27604813879619317,486.2
0.15,1.4,5,11,0.3,0.5,105,0.004,0.001,6.0,0.8565529112431356,0.4273300671899509,0.9405556349205743,0.2764813170564992,645.8
0.35,1.0,4,15,0.4,0.4,165,0.003,0.0,3.5,0.856358545484631,0.3361348913371479,0.2932285766015458,0.3941081712961527,801.6
0.3,1.0,7,13,0.45,0.45,30,0.008,0.004,6.0,0.8562055425830601,0.4306026472734964,0.539216191074975,0.35845374337487573,541.0
0.3,1.0,6,11,0.3,0.3,45,0.002,0.004,0.5,0.8565003231881828,0.4299798707607502,0.5382166502037304,0.3580088566825155,609.4
0.15,1.2,9,11,0.35,0.3,75,0.01,0.0,1.5,0.8565195622979633,0.43481350774500277,0.9219300825591423,0.2844976036380464,461.2
0.15,1.6,9,15,0.05,0.3,45,0.0005,0.001,2.5,0.8566104062831711,0.42045114200956146,0.9544707248759423,0.26961313677401944,463.0
0.35,1.0,8,11,0.25,0.55,120,0.015,0.003,5.0,0.8566319944473578,0.3408286910764332,0.30050774089044496,0.39390201922369444,444.6
0.25,1.0,7,7,0.45,0.25,165,0.001,0.004,0.5,0.8560433445929505,0.45621942605612215,0.7139811199533078,0.3352175719973879,492.6
0.15,1.4,8,7,0.25,0.45,165,0.001,0.002,6.0,0.8562864995968855,0.4271753774733093,0.941197625772122,0.27629283849587766,508.0
0.3,1.6,9,5,0.4,0.35,150,0.003,0.001,5.0,0.8567522654476625,0.4574070172621238,0.7840588102428239,0.32289967278071596,541.8
0.35,1.4,9,9,0.25,0.5,30,0.002,0.0,0.5,0.85649756887981,0.4460574521288826,0.6252062959972273,0.3467383185902343,398.0
0.15,1.8,8,17,0.45,0.3,90,0.003,0.002,2.0,0.8565998769463585,0.4161152388049666,0.9621064460607747,0.26546944260788574,594.0
0.3,1.8,5,9,0.15,0.4,165,0.004,0.001,1.0,0.8564149744924727,0.4566433892397548,0.824021855852924,0.31584492237798945,725.4
0.2,1.8,4,21,0.4,0.3,90,0.001,0.002,1.0,0.8564179936267655,0.4316792307050177,0.9296369266842934,0.28110907795224277,902.4
0.2,1.8,7,15,0.3,0.35,75,0.001,0.002,1.0,0.8565532091361622,0.4325181602715461,0.9279247303859967,0.2819825760772522,609.4
0.2,1.4,7,19,0.3,0.45,165,0.002,0.004,3.5,0.856150041118361,0.44597139972892474,0.8863207132767661,0.29795386670716745,522.2
0.25,1.6,5,5,0.3,0.4,75,0.01,0.002,3.5,0.8564903167284721,0.4516659406750182,0.8514965993150503,0.30735769474172636,726.0
0.2,1.4,7,19,0.4,0.5,90,0.015,0.004,1.0,0.8564350379913218,0.4449852868731276,0.8869629078460088,0.2970021236939321,450.6
0.2,1.8,4,13,0.15,0.4,90,0.001,0.0,0.5,0.8562913613807261,0.43268392348074725,0.9272821283813636,0.2821814964357392,926.8
0.35,1.0,8,17,0.2,0.25,150,0.004,0.004,6.0,0.8561937742706643,0.3368342945847075,0.2947265382786822,0.3932127273615772,516.8
0.2,1.4,7,11,0.25,0.35,135,0.001,0.003,3.5,0.856656327316837,0.44587433064530346,0.8887469910259809,0.2975972235888151,534.6
0.35,1.0,9,11,0.15,0.35,135,0.002,0.001,1.5,0.8567166022739972,0.34113256454225327,0.30129200308734166,0.3933104857110701,448.2
0.3,1.4,4,11,0.4,0.4,45,0.004,0.002,2.0,0.8563301925879945,0.45763664177498675,0.7534440640865311,0.32863322668111283,852.4
0.15,1.2,8,15,0.35,0.6,135,0.0005,0.0,3.5,0.8565380354180288,0.4358415380673759,0.9206456679559452,0.2855061907918895,403.6
0.15,1.8,9,13,0.25,0.35,120,0.01,0.002,1.0,0.8566099205824154,0.41614190989597155,0.9621779255070596,0.26548349744408783,490.6
0.35,1.4,7,11,0.45,0.55,105,0.008,0.003,6.0,0.8564475419516265,0.4454562677221561,0.6287034667404124,0.34495591972900475,427.6
0.35,1.0,8,9,0.4,0.35,75,0.001,0.004,2.5,0.8565871158829443,0.33987815403687915,0.2994368988258985,0.3930993030915845,482.0
0.2,1.2,5,9,0.3,0.3,75,0.01,0.002,1.0,0.856561032007727,0.4526810641975144,0.8559922159468684,0.3077159124711951,715.2
0.3,1.6,7,11,0.15,0.55,30,0.003,0.0,1.5,0.8563862323656037,0.4581464025300034,0.7904818763825747,0.3225546393176776,454.4
0.35,1.8,5,9,0.45,0.25,165,0.002,0.0,1.5,0.8558649491932002,0.4570791375236313,0.7595098603184158,0.32691422555805166,746.4
0.25,1.2,8,17,0.05,0.45,45,0.003,0.003,6.0,0.8562266531297451,0.4570643720289114,0.7783497746245673,0.32353218644129533,509.0
0.3,1.2,5,17,0.15,0.35,165,0.004,0.001,3.5,0.8566139488470071,0.45357819308605496,0.6770154491860587,0.34103964404451664,730.8
0.3,1.8,8,7,0.2,0.55,120,0.002,0.0,0.5,0.8565054751368002,0.4567224516138351,0.8210246847277682,0.3163644238174106,512.2
0.2,1.8,8,17,0.15,0.3,60,0.015,0.004,0.5,0.8565311432728251,0.432251972190679,0.9275677915193852,0.2817874021925266,534.8
0.35,1.8,4,7,0.4,0.35,165,0.0005,0.003,5.0,0.8564171616659196,0.4569401651057719,0.7539438345221534,0.3278238234579036,852.6
0.25,1.0,9,21,0.35,0.4,135,0.01,0.002,1.0,0.8562745215353056,0.45468511240401277,0.7130532877107556,0.3337776023366759,436.2
0.3,1.2,6,19,0.2,0.3,90,0.01,0.002,2.0,0.8565286566398397,0.4527500870580072,0.6745182012847966,0.3407580795420456,607.6
0.15,1.0,8,21,0.1,0.25,120,0.003,0.002,5.0,0.8560737380095593,0.4443393514275436,0.89110191665247,0.2959647331455271,526.0
0.25,1.0,5,17,0.25,0.45,150,0.01,0.004,3.5,0.8563990212521999,0.4570134151043028,0.7164786988958246,0.3355311199294478,743.6
0.35,1.4,9,17,0.2,0.55,150,0.015,0.001,3.5,0.8564399329708972,0.4458588971692479,0.6293460687450455,0.3452491479575376,379.0
0.35,1.8,7,13,0.25,0.5,120,0.002,0.0,2.0,0.8565815073327283,0.4587361916845132,0.752730670182834,0.3299126344962676,577.0
0.3,1.2,4,11,0.45,0.55,105,0.0005,0.001,5.0,0.8562845686211722,0.45411515661233126,0.6833668066971175,0.34006403007980623,756.6
0.15,1.0,5,19,0.35,0.3,45,0.004,0.001,3.5,0.8565566168635789,0.44560701168906663,0.8906026300463739,0.29714710967291186,766.6
0.15,1.8,4,17,0.35,0.45,165,0.0005,0.001,6.0,0.8564045178082867,0.4150418718481007,0.9633910898463791,0.26449804005743144,812.2
0.3,1.0,5,21,0.25,0.4,30,0.003,0.004,1.5,0.8562948208846889,0.43261709735504394,0.5470653829396107,0.3577884802020638,652.2
0.15,1.4,5,5,0.15,0.3,90,0.01,0.002,5.0,0.8566047737826701,0.4264950198604488,0.9437667860197714,0.2755015337680041,672.6
0.3,1.8,5,21,0.05,0.3,45,0.004,0.004,3.5,0.8566603441850308,0.4562932881911007,0.8228088697665878,0.31569145300089074,832.2
0.25,1.4,5,11,0.4,0.55,165,0.0005,0.002,1.5,0.8563789423633278,0.4563464196253017,0.8234508860828473,0.3156478460829454,560.6
0.3,1.8,4,21,0.1,0.45,105,0.001,0.004,2.5,0.8563066528152786,0.45659644947589817,0.8251636426048059,0.3156363181148062,866.2
0.35,1.8,6,19,0.35,0.6,75,0.008,0.003,6.0,0.8565895650554582,0.4587678153786901,0.7548001873184207,0.32954615458198405,658.0
0.35,1.0,7,7,0.25,0.3,120,0.003,0.001,3.5,0.8566587137784438,0.3404369451395598,0.3006504451358962,0.39266348003355694,516.2
0.3,1.4,8,21,0.05,0.45,75,0.004,0.0,5.0,0.8562461392079351,0.45688249441926676,0.7444527798934708,0.32959230905198966,471.2
0.25,1.0,8,9,0.4,0.5,105,0.003,0.004,2.5,0.8563250076064305,0.4574201375247756,0.7159075508727648,0.33610963911200076,399.8
0.2,1.2,7,11,0.2,0.4,90,0.003,0.001,2.0,0.856045690789562,0.45201870450398196,0.8541369588971539,0.3073385626541033,486.6
0.2,1.8,6,9,0.1,0.3,45,0.015,0.004,0.5,0.8566220851716873,0.43208395092278556,0.9287809049292808,0.2815318811017598,658.6
0.35,1.0,7,15,0.3,0.6,165,0.004,0.003,1.5,0.8564068798471528,0.33984256144490343,0.29950842920160736,0.393001819387087,488.2
0.35,1.4,7,11,0.15,0.25,150,0.01,0.003,0.5,0.8561693325523813,0.44407692479511407,0.6179277428614137,0.34659514294367455,625.8
0.35,1.4,7,9,0.4,0.3,150,0.015,0.002,0.5,0.856729211275909,0.44688935854312317,0.6257778259909655,0.3475653301200853,573.6
0.15,1.2,7,7,0.3,0.5,165,0.004,0.001,2.5,0.8564898677529987,0.436148010632741,0.9205030910340533,0.2857885529766907,455.4
0.2,1.4,7,15,0.3,0.35,135,0.01,0.001,5.0,0.8566570507323037,0.4460880957560214,0.888461633464502,0.2978165189681546,570.4
0.25,1.4,7,13,0.4,0.35,165,0.002,0.004,2.0,0.8565622597745645,0.4566777892609384,0.8218096090071741,0.3162063087462692,480.2
0.15,1.4,5,21,0.35,0.55,75,0.002,0.001,6.0,0.8565149990300702,0.42753973959427344,0.939841808116775,0.276713578672896,694.0
0.15,1.2,7,19,0.15,0.5,135,0.004,0.002,0.5,0.8566085166448193,0.4366685706145222,0.9202886017657741,0.2862524324416996,522.4
0.3,1.0,9,9,0.05,0.4,90,0.015,0.0,6.0,0.8563806129613377,0.4300549035532968,0.5355053459342913,0.3593554048070572,490.8
0.25,1.4,6,15,0.45,0.45,105,0.0005,0.003,1.0,0.8561312533627324,0.45611927950111947,0.824450146842261,0.3152806813804452,595.4
0.25,1.8,5,21,0.15,0.45,105,0.008,0.004,6.0,0.8563794670978597,0.44762182948385476,0.8768295058598122,0.30052793725349297,749.2
0.3,1.0,7,13,0.4,0.35,60,0.008,0.003,5.0,0.856485171186872,0.4313465914245313,0.5394298654724736,0.35938050861662957,510.0
0.15,1.0,5,15,0.2,0.5,105,0.004,0.002,5.0,0.8565781269697037,0.4455113334516855,0.8897462263206828,0.2971573927350487,598.6
0.25,1.6,6,21,0.4,0.55,60,0.002,0.0,1.5,0.8563814703338124,0.451925248473611,0.8522101460070186,0.30751000660877603,547.8
0.2,1.4,9,7,0.2,0.35,120,0.001,0.0,1.0,0.8566473745461209,0.4451591377655684,0.8874623727050883,0.29710174321843374,444.4
0.3,1.8,4,5,0.35,0.3,45,0.004,0.004,1.5,0.85633505537148,0.4559377858736765,0.8228086405841809,0.3153481242160289,832.6
0.15,1.6,6,11,0.2,0.45,135,0.002,0.001,1.5,0.8563742785427854,0.4210592267652015,0.9530436824214293,0.2702247707108203,604.0
0.15,1.0,9,15,0.3,0.6,135,0.004,0.004,6.0,0.8565164136909422,0.4449757492632306,0.8913872742139489,0.2965022666801036,320.6
0.2,1.8,5,19,0.35,0.45,105,0.015,0.004,2.0,0.8563878796564852,0.43366715860175925,0.9252125603163532,0.28321292558359107,834.6
0.15,1.6,6,15,0.35,0.45,60,0.004,0.0,0.5,0.8564687772566213,0.4217083434573201,0.9534717442283593,0.27072454363740384,689.0
0.35,1.2,6,13,0.4,0.25,135,0.015,0.002,0.5,0.856049768777428,0.41433610210207306,0.4802000405907507,0.3644276454839253,655.4
0.3,1.4,8,11,0.05,0.5,75,0.01,0.004,5.0,0.8564751103409142,0.4586556566540512,0.7451664793737107,0.33130301704825393,436.4
0.3,1.2,5,17,0.35,0.4,90,0.001,0.003,2.0,0.8563266036705087,0.45341966000070694,0.6828670107967832,0.33940753815092145,709.2
0.35,1.8,9,13,0.25,0.45,120,0.003,0.0,1.5,0.8562458135962328,0.4567960246790994,0.7537294725774337,0.32771568901696757,434.6
0.2,1.4,4,19,0.4,0.45,165,0.015,0.001,3.5,0.8563132741803894,0.44568822104738837,0.8868203818535407,0.29764756789419505,818.2
0.15,1.2,4,21,0.05,0.35,45,0.004,0.002,1.5,0.856291917891222,0.43428953718375657,0.9230720730287192,0.2839427968360716,779.4
0.3,1.0,5,7,0.15,0.25,135,0.003,0.002,5.0,0.8561709840824225,0.4292530843981056,0.5327224094302958,0.35948920168539844,807.8
0.25,1.6,6,19,0.05,0.5,45,0.002,0.0,2.5,0.8565248762112112,0.4531013463396933,0.8551360923330081,0.3082147246271075,624.8
0.3,1.0,8,19,0.15,0.4,90,0.01,0.0,1.0,0.8561888009805351,0.43172459705954297,0.5401439723881036,0.3595973620156386,450.8
0.2,1.6,7,11,0.05,0.4,135,0.001,0.004,2.0,0.8562203952857195,0.43890013750666146,0.9104408629175988,0.28915401987127376,535.0
0.3,1.6,9,13,0.3,0.35,30,0.001,0.002,6.0,0.856530549032664,0.45775517067328897,0.7846296017599173,0.323147339207477,522.0
0.25,1.2,6,5,0.2,0.3,75,0.01,0.002,0.5,0.8564908809323597,0.4567389130336954,0.7756383430315688,0.32367893295619204,578.4
0.2,1.4,8,7,0.35,0.4,30,0.0005,0.004,6.0,0.8561863092603488,0.4446232351810103,0.8851790538484436,0.29687880676722045,475.0
0.35,1.2,6,7,0.2,0.35,135,0.001,0.004,3.5,0.8566627565778449,0.41819159204641315,0.48790759772783476,0.3660116993482395,643.6
0.15,1.0,6,9,0.45,0.3,60,0.015,0.001,3.5,0.8566346142891659,0.4448919607652922,0.8896034711458076,0.29662649880802194,639.4
0.35,1.4,7,11,0.05,0.55,105,0.002,0.002,0.5,0.8564100124289595,0.44621751295729234,0.6287035176698362,0.3458671241517769,466.6
0.3,1.6,8,13,0.45,0.6,75,0.002,0.004,3.5,0.8565906948550648,0.4573847371780486,0.7864853171744458,0.32247547486900996,514.8
0.25,1.6,6,21,0.15,0.3,150,0.002,0.003,2.5,0.8567104594569519,0.453248405809308,0.8544935157930871,0.3084312387156837,684.6
0.25,1.8,6,19,0.05,0.55,60,0.0005,0.004,3.5,0.8565288371071491,0.4483210091001588,0.878684915697798,0.30094126517972913,644.8
0.35,1.2,6,7,0.45,0.55,75,0.015,0.004,1.5,0.8565574246380656,0.42072200453942815,0.4961138303179295,0.36533719090957917,537.0
0.35,1.4,6,17,0.3,0.3,45,0.001,0.0,1.5,0.8566105461646109,0.44675018953851264,0.6257062192211211,0.3474101395726965,691.4
0.2,1.0,5,7,0.4,0.4,45,0.0005,0.004,5.0,0.8562756140148242,0.4565095668989221,0.8133888871488002,0.3173019866405412,686.4
0.3,1.8,8,13,0.05,0.5,75,0.001,0.0,2.0,0.8564065011323297,0.45695534693389117,0.8233082836962436,0.3162463552469,613.0
0.3,1.0,7,5,0.3,0.55,105,0.0005,0.004,2.5,0.8564054376979087,0.43202428998871845,0.5433549961637412,0.3585897962969788,445.2
0.35,1.0,9,7,0.25,0.3,75,0.001,0.0,2.0,0.8566222075171019,0.3416550938226818,0.3024342482040375,0.39269907522867653,435.4
0.35,1.6,5,11,0.45,0.4,165,0.002,0.004,5.0,0.8562989227783872,0.45671085983958415,0.7121971386321834,0.3361441476886854,681.0
0.15,1.8,6,19,0.35,0.3,60,0.002,0.004,5.0,0.856651689716047,0.4158772475177207,0.962249379488633,0.2652611027890665,745.4
0.35,1.4,9,9,0.45,0.6,105,0.008,0.004,3.5,0.856325103659719,0.4462510020309063,0.6295599213955273,0.34565178203074354,395.8
0.25,1.6,9,17,0.3,0.4,165,0.003,0.003,2.5,0.8562541220570254,0.45155270831776617,0.8531377236024522,0.30703718154195353,474.4
0.25,1.6,7,17,0.05,0.25,90,0.0005,0.004,1.5,0.8560833426274265,0.4518716621904616,0.8559921140880208,0.3069644096815772,641.8
0.25,1.0,6,11,0.2,0.5,30,0.004,0.004,1.5,0.8563799824210092,0.45741942923606355,0.7169781382901924,0.33586606887566645,504.6
0.15,1.0,7,15,0.15,0.35,90,0.008,0.004,2.0,0.8565648528750927,0.44532401079695577,0.8923863821850911,0.2966994855902822,521.8
0.2,1.4,6,7,0.35,0.4,45,0.008,0.003,1.5,0.8562940829428879,0.44582301981690603,0.8861066059791651,0.29784526209170226,648.8
0.3,1.8,4,13,0.05,0.55,45,0.0005,0.002,3.5,0.8562903699992932,0.45593781538772493,0.8242359122211009,0.31513874242819473,845.2
0.3,1.6,4,11,0.05,0.55,30,0.004,0.004,0.5,0.8563121275089293,0.4581403020812118,0.795334304557445,0.3217471685780109,785.2
0.25,1.8,8,9,0.3,0.4,60,0.0005,0.003,6.0,0.8563193680901076,0.44885743744172524,0.8786851958096289,0.301424021485278,646.0
0.35,1.8,8,7,0.2,0.55,90,0.01,0.001,1.5,0.8565000559239813,0.4581604167166766,0.7523739095692059,0.3293828608992647,483.0
0.25,1.0,7,5,0.45,0.55,90,0.001,0.003,5.0,0.856462513625802,0.4558569367082689,0.7126966034912628,0.33513014723308104,430.2
0.2,1.2,7,21,0.2,0.6,120,0.003,0.004,2.0,0.8564360412615615,0.45220241767193653,0.8528522641821257,0.3076762280310949,449.4
0.2,1.0,6,17,0.3,0.3,45,0.01,0.003,3.5,0.8564848109333513,0.45696063353428906,0.8091070467733281,0.318398771681462,611.8
0.25,1.2,6,15,0.05,0.45,60,0.008,0.004,6.0,0.8562030864525036,0.4573030169907975,0.7824173294494555,0.3230760436078049,537.0
0.35,1.2,7,5,0.2,0.4,105,0.002,0.0,1.0,0.8560370600697913,0.41942638861624226,0.49290173702439233,0.3650733266790233,485.8
0.15,1.2,8,9,0.25,0.25,105,0.001,0.002,6.0,0.8559607470128888,0.43512383318235404,0.9217158479379822,0.2847883309480669,517.4
0.3,1.0,6,11,0.45,0.4,75,0.004,0.004,6.0,0.8562498288328975,0.4308226962059975,0.5390017272714077,0.358874325693075,622.8
0.35,1.2,9,5,0.35,0.25,90,0.002,0.0,2.5,0.8561151338337005,0.4137431818571014,0.4788438409647255,0.3642861814184566,515.4
0.2,1.8,6,5,0.4,0.25,45,0.01,0.002,3.5,0.8559454530292079,0.43193509778967787,0.9297798855768636,0.28131794759818896,664.8
0.15,1.0,6,17,0.2,0.55,150,0.001,0.002,6.0,0.8564874798169004,0.4455499007318691,0.8904596456890917,0.29711109778744554,517.8
0.35,1.8,4,9,0.2,0.6,150,0.0005,0.0,2.0,0.8564801193331089,0.45806541266131784,0.7581546538161544,0.32818684492216543,837.6
0.35,1.4,6,19,0.35,0.35,30,0.008,0.002,3.5,0.8565896049408639,0.44644317170334924,0.6269197400664068,0.3466907487903549,584.2
0.25,1.2,8,13,0.05,0.45,120,0.0005,0.004,2.5,0.8562921116285234,0.45675065005598264,0.7784210503531573,0.3232065834464543,498.4
0.2,1.2,6,17,0.15,0.3,120,0.003,0.003,2.0,0.8566142639734873,0.4518949236923747,0.8545648424511008,0.30717470454826773,544.2
0.35,1.2,7,13,0.3,0.6,150,0.002,0.001,1.5,0.8567607274592085,0.42271222767587446,0.49946755833901835,0.3664767810937537,505.4
0.35,1.8,9,11,0.15,0.45,150,0.002,0.003,1.5,0.8564093849045568,0.4577230637795654,0.7525880168668067,0.32888282862586526,497.8
0.35,1.2,6,7,0.45,0.3,60,0.008,0.001,0.5,0.856457964086033,0.4175763890981415,0.488264103694344,0.3648738760617187,596.2
0.25,1.6,7,13,0.4,0.45,60,0.003,0.0,1.5,0.8562175548465867,0.45210614255613313,0.8525667538323756,0.3076250648001253,562.2
0.2,1.0,8,13,0.2,0.4,75,0.0005,0.002,1.0,0.8561688781942456,0.4559855138014983,0.8108200834071173,0.3171883248670727,421.8
0.3,1.2,8,19,0.3,0.35,120,0.015,0.003,1.5,0.8566234189222712,0.4526844161351633,0.6730904712830623,0.3410432902351522,522.8
0.2,1.2,5,5,0.35,0.25,90,0.01,0.001,2.0,0.855901124493006,0.4504479702770688,0.8558496135602647,0.30567018364313253,735.0
0.2,1.0,5,19,0.4,0.5,135,0.003,0.003,5.0,0.8564893105088875,0.4571476778427316,0.8129604688359036,0.31798531883864534,658.8
0.15,1.8,9,17,0.3,0.55,165,0.0005,0.004,1.0,0.8565303418458445,0.4177557823537062,0.9592522338281892,0.2670304406752638,472.6
0.3,1.6,4,11,0.45,0.55,30,0.01,0.004,0.5,0.8563121275089293,0.4581403020812118,0.795334304557445,0.3217471685780109,785.2
0.2,1.4,7,17,0.25,0.45,135,0.002,0.003,2.5,0.8562439582583611,0.44590279945021055,0.8866774484256824,0.29785366367538807,522.8
0.35,1.0,9,21,0.15,0.6,135,0.001,0.004,1.0,0.8563519890581583,0.3367372922719555,0.2947279388378364,0.3928253107428086,312.6
